Symbol,Name,Last Sale,Net Change,% Change,Market Cap
VIOT,"Viomi Technology Co., Ltd American Depositary Shares",$1.05,-0.01,-0.943%,"72,785,767"
TCRX,"TScan Therapeutics, Inc. Common Stock",$3.02,-0.30,-9.036%,"72,720,313"
JZ,Jianzhi Education Technology Group Company Limited American Depositary Shares,$1.20,-0.10,-7.692%,"72,666,000"
INKT,"MiNK Therapeutics, Inc. Common Stock",$2.15,UNCH,--,"72,639,747"
TCBC,"TC Bancshares, Inc. Common Stock",$16.2272,-0.0728,-0.447%,"72,609,483"
QUBT,Quantum Computing Inc. Common Stock,$1.36,-0.14,-9.333%,"72,490,455"
PBAX,Phoenix Biotech Acquisition Corp. Class A Common Stock,$10.6799,UNCH,--,"72,298,096"
TACT,TransAct Technologies Incorporated Common Stock,$7.29,-0.36,-4.706%,"72,255,076"
MGLD,"The Marygold Companies, Inc. Common Stock",$1.83,-0.01,-0.543%,"72,162,059"
JHAA,Nuveen Corporate Income 2023 Target Term Fund,$9.20,-0.02,-0.217%,"72,000,506"
CJJD,"China Jo-Jo Drugstores, Inc. (Cayman Islands) Ordinary Shares",$3.85,-1.42,-26.945%,"71,671,846"
AQU,Aquaron Acquisition Corp. Common Stock,$10.18,0.03,0.296%,"71,669,643"
CLSD,"Clearside Biomedical, Inc. Common Stock",$1.19,-0.04,-3.252%,"71,626,970"
VIAO,"VIA optronics AG American Depositary Shares, each representing one-fifth of an Ordinary Share",$3.16,UNCH,--,"71,585,076"
STCN,"Steel Connect, Inc. Common Stock",$1.18,-0.02,-1.667%,"71,575,896"
BAFN,BayFirst Financial Corp. Common Stock,$17.67,-0.73,-3.967%,"71,430,516"
VLT,Invesco High Income Trust II,$10.99,-0.02,-0.182%,"71,413,427"
GECC,Great Elm Capital Corp. Common Stock,$9.385,0.025,0.267%,"71,344,376"
ARKR,Ark Restaurants Corp. Common Stock,$19.70,-0.10,-0.505%,"70,928,018"
NNBR,"NN, Inc. Common Stock",$1.61,-0.24,-12.973%,"70,629,307"
AIRG,"Airgain, Inc. Common Stock",$6.90,-0.27,-3.766%,"70,542,398"
VIRC,Virco Manufacturing Corporation Common Stock,$4.35,-0.05,-1.136%,"70,517,785"
HUIZ,Huize Holding Limited American Depositary Shares,$1.3601,-0.0299,-2.151%,"70,504,722"
GIFI,"Gulf Island Fabrication, Inc. Common Stock",$4.40,-0.12,-2.655%,"70,062,076"
CEV,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,$9.96,0.10,1.014%,"70,054,407"
HYFM,"Hydrofarm Holdings Group, Inc. Common Stock",$1.55,0.04,2.649%,"70,014,165"
TANH,Tantech Holdings Ltd. Common Shares,$2.42,-0.03,-1.224%,"69,910,978"
KTCC,Key Tronic Corporation Common Stock,$6.48,-0.01,-0.154%,"69,736,924"
FURY,Fury Gold Mines Limited Common Shares,$0.50,-0.0167,-3.232%,"69,735,475"
GLYC,"GlycoMimetics, Inc. Common Stock",$1.33,-0.14,-9.524%,"69,723,846"
ADAG,Adagene Inc. American Depositary Shares,$1.61,-0.095,-5.572%,"69,636,633"
PGZ,Principal Real Estate Income Fund Common Shares of Beneficial Interest,$10.27,-0.32,-3.022%,"69,481,428"
GEG,"Great Elm Group, Inc. Common Stock",$2.27,UNCH,--,"69,455,136"
PNF,PIMCO New York Municipal Income Fund Common Stock,$8.79,0.01,0.114%,"69,088,802"
NCNA,NuCana plc American Depositary Share,$1.322,-0.088,-6.241%,"69,003,112"
MFD,Macquarie First Trust Global Common Stock,$8.05,-0.06,-0.74%,"68,806,908"
CNTB,Connect Biopharma Holdings Limited American Depositary Shares,$1.25,0.04,3.306%,"68,769,724"
LYRA,"Lyra Therapeutics, Inc. Common Stock",$2.16,-0.15,-6.494%,"68,746,337"
ONDS,Ondas Holdings Inc. Common Stock,$1.50,-0.13,-7.975%,"68,565,062"
PYXS,"Pyxis Oncology, Inc. Common Stock",$1.95,-0.22,-10.138%,"68,439,649"
PET,Wag! Group Co. Common Stock,$1.86,-0.26,-12.264%,"68,416,172"
NMS,Nuveen Minnesota Quality Municipal Income Fund ,$11.82,0.06,0.51%,"68,403,026"
ASRV,AmeriServ Financial Inc. Common Stock,$3.99,UNCH,--,"68,299,292"
PASG,"Passage Bio, Inc. Common Stock",$1.25,-0.06,-4.58%,"68,191,579"
IHTA,"Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest, No par value per share",$7.75,-0.15,-1.899%,"68,088,881"
AXR,AMREP Corporation Common Stock,$12.95,-0.53,-3.932%,"68,051,072"
IPWR,Ideal Power Inc. Common Stock,$11.4748,0.4747,4.315%,"67,999,676"
CLST,"Catalyst Bancorp, Inc. Common Stock",$12.85,-0.06,-0.465%,"67,976,500"
QUIK,QuickLogic Corporation Common Stock,$5.18,-0.11,-2.079%,"67,922,957"
ORTX,Orchard Therapeutics plc American Depositary Shares,$0.5352,-0.0137,-2.496%,"67,804,337"
HVBC,"HV Bancorp, Inc. Common Stock",$30.22,-0.78,-2.516%,"67,765,963"
QOMO,Qomolangma Acquisition Corp. Common Stock,$10.20,0.02,0.196%,"67,193,755"
ADES,"Advanced Emissions Solutions, Inc. Common Stock",$2.50,-0.275,-9.91%,"67,061,933"
HSON,"Hudson Global, Inc. Common Stock",$24.03,0.04,0.167%,"67,057,734"
LPTH,"LightPath Technologies, Inc. Class A Common Stock",$1.82,-0.01,-0.546%,"66,725,794"
SBEV,"Splash Beverage Group, Inc. (NV) Common Stock",$1.66,0.1569,10.438%,"66,567,853"
PETZ,"TDH Holdings, Inc. Common Shares",$1.45,-0.06,-3.974%,"66,482,493"
AZYO,"Aziyo Biologics, Inc. Class A Common Stock",$4.11,-0.39,-8.667%,"66,271,161"
DKDCA,Data Knights Acquisition Corp. Class A Common Stock,$10.69,UNCH,--,"66,190,545"
ULBI,Ultralife Corporation Common Stock,$4.10,UNCH,--,"66,147,834"
LRFC,Logan Ridge Finance Corporation Common Stock,$24.27,-0.02,-0.082%,"65,797,620"
BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,$1.80,-0.27,-13.043%,"65,775,202"
EXPR,"Express, Inc. Common Stock",$0.89,-0.0243,-2.658%,"65,630,150"
SEV,Sono Group N.V. Common Shares,$0.7006,-0.0194,-2.694%,"65,544,013"
CRIS,"Curis, Inc. Common Stock",$0.6788,0.0158,2.383%,"65,435,207"
ACBA,Ace Global Business Acquisition Limited Ordinary Shares,$10.80,0.01,0.093%,"65,383,200"
VTVT,vTv Therapeutics Inc. Class A Common Stock,$0.8024,-0.0378,-4.499%,"65,382,441"
VIRX,"Viracta Therapeutics, Inc. Common Stock",$1.71,UNCH,--,"65,317,460"
GAN,GAN Limited Ordinary Shares,$1.53,0.02,1.325%,"65,162,718"
CULP,"Culp, Inc. Common Stock",$5.30,-0.11,-2.033%,"65,156,939"
CXH,MFS Investment Grade Municipal Trust Common Stock,$7.14,0.04,0.563%,"65,047,149"
LKCO,Luokung Technology Corp Ordinary Shares,$0.132,-0.0024,-1.786%,"65,009,827"
CGEN,Compugen Ltd. Ordinary Shares,$0.75,-0.06,-7.407%,"64,968,482"
ICAD,"iCAD, Inc. Common Stock",$2.55,-0.17,-6.25%,"64,888,338"
BCOW,"1895 Bancorp of Wisconsin, Inc. (MD) Common Stock",$9.80,-0.04,-0.407%,"64,886,555"
MURF,Murphy Canyon Acquisition Corp. Class A Common Stock,$10.3617,0.0317,0.307%,"64,739,674"
LUCD,Lucid Diagnostics Inc. Common Stock,$1.65,-0.06,-3.509%,"64,528,604"
ATNF,180 Life Sciences Corp. Common Stock,$2.6446,-0.1054,-3.833%,"64,528,240"
TLSA,Tiziana Life Sciences Ltd. Common Shares,$0.6299,0.0099,1.597%,"64,421,520"
ASMB,"Assembly Biosciences, Inc. Common Stock",$1.32,-0.11,-7.692%,"64,389,580"
ISPO,Inspirato Incorporated Class A Common Stock,$1.09,-0.11,-9.167%,"64,172,486"
DRCT,"Direct Digital Holdings, Inc. Class A Common Stock",$4.52,-0.15,-3.212%,"64,084,560"
RVP,"Retractable Technologies, Inc. Common Stock",$1.94,UNCH,--,"63,898,088"
ELBM,Electra Battery Materials Corporation Common Stock,$1.81,0.01,0.556%,"63,796,887"
TSHA,"Taysha Gene Therapies, Inc. Common Stock",$1.02,-0.03,-2.857%,"63,691,127"
BSGM,"BioSig Technologies, Inc. Common Stock",$1.05,-0.01,-0.943%,"63,621,532"
RSSS,"Research Solutions, Inc Common Stock",$2.18,0.03,1.395%,"63,579,284"
ATIP,"ATI Physical Therapy, Inc. Class A Common Stock",$0.3067,-0.0272,-8.146%,"63,564,243"
DPRO,Draganfly Inc. Common Shares,$1.88,-0.22,-10.476%,"63,546,878"
LOAN,"Manhattan Bridge Capital, Inc",$5.52,-0.10,-1.779%,"63,452,096"
MKTW,"MarketWise, Inc. Class A Common Stock",$1.87,-0.09,-4.592%,"63,343,449"
SEEL,"Seelos Therapeutics, Inc. Common Stock",$0.59,-0.02,-3.279%,"63,229,271"
RAIL,"FreightCar America, Inc. Common Stock",$3.67,-0.12,-3.166%,"63,209,533"
MDWT,Midwest Holding Inc. Common Stock,$16.94,-0.16,-0.936%,"63,151,913"
HEXO,HEXO Corp. Common Shares,$1.47,-0.02,-1.342%,"63,103,787"
ARBK,Argo Blockchain plc American Depositary Shares,$1.35,-0.17,-11.184%,"63,056,115"
WWR,"Westwater Resources, Inc. Common Stock",$1.31,0.18,15.929%,"62,967,353"
CMCM,"Cheetah Mobile Inc. American Depositary Shares, each representing fifty (50) Class A Ordinary Shares",$2.21,-0.08,-3.493%,"62,791,428"
UPTD,TradeUP Acquisition Corp. Common Stock,$10.73,UNCH,--,"62,767,281"
GAIA,"Gaia, Inc. Class A Common Stock",$3.01,-0.19,-5.938%,"62,626,620"
HCWB,HCW Biologics Inc. Common Stock,$1.745,-0.0449,-2.509%,"62,595,715"
FCO,"abrdn Global Income Fund, Inc. Common Stock",$5.53,-0.02,-0.36%,"62,323,847"
CSBR,"Champions Oncology, Inc. Common Stock",$4.5933,UNCH,--,"62,278,947"
RAM,Aries I Acquisition Corporation Class A Ordinary Share,$10.57,0.03,0.285%,"62,255,271"
OMEX,"Odyssey Marine Exploration, Inc. Common Stock",$3.19,0.04,1.27%,"62,228,826"
GRNA,"GreenLight Biosciences Holdings, PBC Common Stock",$0.4101,-0.0363,-8.132%,"62,151,502"
SURG,"SurgePays, Inc. Common Stock",$4.49,-0.14,-3.024%,"62,101,316"
FEIM,"Frequency Electronics, Inc. Common Stock",$6.63,0.05,0.76%,"61,948,844"
LSBK,"Lake Shore Bancorp, Inc. Common Stock",$10.85,-0.15,-1.364%,"61,901,691"
FTHM,Fathom Holdings Inc. Common Stock,$3.62,-0.33,-8.354%,"61,809,987"
POL,Polished Inc. Common Stock,$0.5861,-0.0327,-5.284%,"61,674,058"
HNNA,"Hennessy Advisors, Inc. Common Stock",$8.14,-0.125,-1.512%,"61,651,212"
DSP,Viant Technology Inc. Class A Common Stock,$4.26,-0.14,-3.182%,"61,599,958"
TBIO,"Telesis Bio, Inc. Common Stock",$2.086,0.176,9.215%,"61,582,385"
NHTC,Natural Health Trends Corp. Common Stock,$5.39,-0.22,-3.922%,"61,567,485"
DPSI,"DecisionPoint Systems, Inc. Common Stock",$8.31,0.22,2.719%,"61,473,175"
MOBBW,Mobilicom Limited Warrants,$0.19,-0.0064,-3.259%,"61,167,976"
AUGX,"Augmedix, Inc. Common Stock",$1.63,0.01,0.617%,"61,014,493"
DMA,Destra Multi-Alternative Fund Common Stock,$6.80,0.01,0.147%,"60,950,025"
AEYE,"AudioEye, Inc. Common Stock",$5.285,-0.7237,-12.044%,"60,823,358"
SLNG,"Stabilis Solutions, Inc. Common Stock",$3.29,0.24,7.869%,"60,492,352"
NCSM,"NCS Multistage Holdings, Inc. Common Stock",$25.10,-0.13,-0.515%,"60,452,697"
BLPH,"Bellerophon Therapeutics, Inc. Common Stock",$6.33,0.23,3.77%,"60,422,705"
TCRR,TCR2 Therapeutics Inc. Common Stock,$1.56,0.01,0.645%,"60,305,015"
PDEX,"Pro-Dex, Inc. Common Stock",$17.00,0.37,2.225%,"60,245,365"
LNZA,"LanzaTech Global, Inc. Common Stock",$3.21,-0.23,-6.686%,"60,187,500"
BOTJ,"Bank of the James Financial Group, Inc. Common Stock",$12.9999,-0.0001,-0.001%,"60,172,078"
KA,"Kineta, Inc. Common Stock",$6.15,-0.13,-2.07%,"60,032,235"
IDR,"Idaho Strategic Resources, Inc. Common Stock",$4.96,-0.04,-0.80%,"60,006,427"
JRSH,"Jerash Holdings (US), Inc. Common Stock",$4.83,-0.09,-1.829%,"59,784,412"
EMBK,"Embark Technology, Inc. Common Stock",$2.55,UNCH,--,"59,725,776"
VGZ,Vista Gold Corp Common Stock,$0.5013,-0.0094,-1.841%,"59,649,650"
NA,Nano Labs Ltd American Depositary Shares,$1.11,-0.0201,-1.779%,"59,568,150"
AVRO,"AVROBIO, Inc. Common Stock",$1.36,-0.04,-2.857%,"59,532,760"
EIGR,"Eiger BioPharmaceuticals, Inc. Common Stock",$1.35,-0.19,-12.338%,"59,500,283"
ROCG,Roth CH Acquisition IV Co. Common Stock,$10.402,UNCH,--,"59,444,819"
EEA,"The European Equity Fund, Inc. Common Stock",$8.397,-0.1429,-1.673%,"59,434,268"
PRTG,Portage Biotech Inc. Common Stock,$3.47,0.02,0.58%,"59,216,865"
CYT,"Cyteir Therapeutics, Inc. Common Stock",$1.67,-0.07,-4.023%,"59,182,983"
BEST,"BEST Inc. American Depositary Shares, each representing five Class A Ordinary Share",$0.75,0.0248,3.42%,"58,950,000"
CRWS,Crown Crafts Inc Common Stock,$5.81,0.0401,0.695%,"58,783,093"
NBW,Neuberger Berman California Municipal Fund Inc Common Stock,$10.57,0.01,0.095%,"58,674,535"
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,$1.64,-0.01,-0.606%,"58,501,719"
FAM,First Trust/abrdn Global Opportunity Income Fund Common Shares of Beneficial Interest,$5.76,-0.01,-0.173%,"58,425,103"
IROQ,"IF Bancorp, Inc. Common Stock",$17.50,-0.16,-0.906%,"58,408,455"
PFIE,"Profire Energy, Inc. Common Stock",$1.24,0.14,12.727%,"58,329,790"
HUDI,"Huadi International Group Co., Ltd. Ordinary Shares",$4.09,-0.16,-3.765%,"58,238,254"
ALGS,"Aligos Therapeutics, Inc. Common Stock",$1.36,-0.09,-6.207%,"58,229,206"
AIRT,"Air T, Inc. Common Stock",$20.61,UNCH,--,"58,113,193"
FKWL,Franklin Wireless Corp. Common Stock,$4.93,-0.15,-2.953%,"58,096,500"
REFR,Research Frontiers Incorporated Common Stock,$1.75,-0.05,-2.778%,"58,013,193"
SSIC,Silver Spike Investment Corp. Common Stock,$9.32,0.21,2.305%,"57,920,743"
SNTI,"Senti Biosciences, Inc. Common Stock",$1.32,-0.03,-2.222%,"57,891,342"
LINK,"Interlink Electronics, Inc. Common Stock",$8.76,-0.24,-2.667%,"57,853,650"
EDI,Virtus Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interest,$5.79,0.06,1.047%,"57,799,995"
SELF,"Global Self Storage, Inc. Common Stock",$5.19,-0.16,-2.991%,"57,637,716"
HEPA,"Hepion Pharmaceuticals, Inc. Common Stock",$0.7551,-0.0372,-4.695%,"57,560,984"
BRDS,"Bird Global, Inc. Class A Common Stock",$0.18,-0.0089,-4.711%,"57,531,992"
MBTC,Nocturne Acquisition Corporation Ordinary Shares,$10.80,-0.01,-0.093%,"57,500,064"
SIEB,Siebert Financial Corp. Common Stock,$1.77,-0.15,-7.813%,"57,339,732"
RGT,"Royce Global Value Trust, Inc. Common Stock",$9.13,-0.1596,-1.718%,"57,217,190"
OESX,"Orion Energy Systems, Inc. Common Stock",$1.77,-0.11,-5.851%,"57,158,564"
UBX,"Unity Biotechnology, Inc. Common Stock",$4.02,-0.41,-9.255%,"57,053,066"
TTP,"Tortoise Pipeline & Energy Fund, Inc. Common Stock",$26.81,-0.4389,-1.611%,"56,740,282"
CFSB,"CFSB Bancorp, Inc. Common Stock",$8.69,-0.15,-1.697%,"56,673,069"
NTZ,"Natuzzi, S.p.A.",$5.165,-0.315,-5.748%,"56,663,195"
ENOB,"Enochian Biosciences, Inc. Common Stock",$1.07,-0.02,-1.835%,"56,656,465"
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund Common Shares of Beneficial Interest,$5.18,-0.12,-2.264%,"56,574,670"
DDF,"Delaware Investments Dividend & Income Fund, Inc. Common Stock",$7.43,-0.14,-1.849%,"56,550,904"
TAYD,"Taylor Devices, Inc. Common Stock",$16.14,-0.25,-1.525%,"56,531,092"
ENZ,"Enzo Biochem, Inc. Common Stock ($0.01 Par Value)",$1.16,-0.05,-4.132%,"56,515,727"
ASCA,A SPAC I Acquisition Corp. Class A Ordinary Share,$10.40,UNCH,--,"56,385,638"
MNTS,Momentus Inc. Class A Common Stock,$0.67,-0.0504,-6.996%,"56,380,313"
FUSB,"First US Bancshares, Inc. Common Stock",$9.70,UNCH,--,"56,378,903"
EVLO,"Evelo Biosciences, Inc. Common Stock",$0.514,-0.016,-3.019%,"56,341,903"
JMM,Nuveen Multi-Market Income Fund (MA),$5.93,-0.0201,-0.338%,"56,111,736"
SNAL,"Snail, Inc. Class A Common Stock",$1.52,0.04,2.703%,"56,097,155"
SPRB,"Spruce Biosciences, Inc. Common Stock",$2.38,0.01,0.422%,"56,073,395"
ROOT,"Root, Inc. Class A Common Stock",$3.975,-0.555,-12.252%,"56,047,500"
OKYO,OKYO Pharma Limited American Depositary Shares,$2.57,0.23,9.829%,"56,034,617"
ASPI,ASP Isotopes Inc. Common Stock,$1.63,-0.05,-2.976%,"56,002,117"
GP,GreenPower Motor Company Inc. Common Shares,$2.37,-0.05,-2.066%,"55,955,141"
KFFB,Kentucky First Federal Bancorp Common Stock,$6.85,UNCH,--,"55,858,085"
NSTS,"NSTS Bancorp, Inc. Common Stock",$10.34,0.03,0.291%,"55,814,896"
ICMB,"Investcorp Credit Management BDC, Inc. Common Stock",$3.86,-0.18,-4.455%,"55,545,566"
GRFX,"Graphex Group Limited American Depositary Shares, each American Depositary Share representing 20 Ordinary Shares",$1.62,-0.06,-3.571%,"55,358,888"
CEE,"The Central and Eastern Europe Fund, Inc. (The) Common Stock",$8.90,-0.31,-3.366%,"55,358,196"
LVTX,LAVA Therapeutics N.V. Ordinary Shares,$2.10,-0.16,-7.08%,"55,207,083"
ICCM,IceCure Medical Ltd. Ordinary Shares,$1.21,0.02,1.681%,"55,204,355"
NAII,"Natural Alternatives International, Inc. Common Stock",$9.14,0.10,1.106%,"55,202,794"
MLSS,"Milestone Scientific, Inc. Common Stock",$0.79,-0.0503,-5.986%,"55,138,311"
OSS,"One Stop Systems, Inc. Common Stock",$2.75,-0.12,-4.181%,"55,089,235"
BCEL,"Atreca, Inc. Class A Common Stock",$1.41,-0.17,-10.759%,"55,085,021"
SDC,"SmileDirectClub, Inc. Class A Common Stock",$0.4516,-0.0384,-7.837%,"54,998,100"
WMC,Western Asset Mortgage Capital Corporation Common Stock,$9.10,-0.475,-4.961%,"54,945,891"
RCAT,"Red Cat Holdings, Inc. Common Stock",$1.01,-0.19,-15.833%,"54,852,650"
CSPI,CSP Inc. Common Stock,$11.75,-0.14,-1.177%,"54,846,509"
EVTV,"Envirotech Vehicles, Inc. Common Stock",$3.65,-0.19,-4.948%,"54,737,196"
CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),$1.26,-0.08,-5.97%,"54,705,707"
PMCB,"PharmaCyte  Biotech, Inc. Common Stock",$2.92,-0.05,-1.684%,"54,681,619"
AWIN,AERWINS Technologies Inc. Common Stock,$0.9799,0.0629,6.859%,"54,642,108"
TURN,180 Degree Capital Corp. Common Stock,$5.26,0.01,0.19%,"54,566,293"
PRAX,"Praxis Precision Medicines, Inc. Common Stock",$1.04,UNCH,--,"54,488,843"
CGA,"China Green Agriculture, Inc. Common Stock",$4.07,-0.02,-0.489%,"54,460,320"
DUNE,Dune Acquisition Corporation Class A Common Stock,$9.90,0.04,0.406%,"54,396,085"
YQ,17 Education & Technology Group Inc. American Depositary Shares,$1.06,-0.04,-3.636%,"54,122,646"
LTRN,Lantern Pharma Inc. Common Stock,$4.95,-0.09,-1.786%,"53,742,348"
AGAE,Allied Gaming & Entertainment Inc. Common Stock,$1.37,0.08,6.202%,"53,547,094"
HHGC,HHG Capital Corporation Ordinary Shares,$10.53,-0.04,-0.378%,"53,528,265"
FNGR,"FingerMotion, Inc. Common Stock",$1.15,-0.13,-10.156%,"53,264,130"
LOCL,Local Bounti Corporation Common Stock,$0.5133,0.0076,1.503%,"53,229,533"
VRAR,"The Glimpse Group, Inc. Common Stock",$3.77,-0.39,-9.375%,"52,820,690"
BDTX,"Black Diamond Therapeutics, Inc. Common Stock",$1.45,-0.23,-13.69%,"52,730,999"
RBT,"Rubicon Technologies, Inc. Class A Common Stock",$0.9409,-0.1891,-16.735%,"52,583,789"
BKTI,BK Technologies Corporation Common Stock,$3.09,-0.05,-1.592%,"52,481,478"
HFBL,"Home Federal Bancorp, Inc. of Louisiana Common Stock",$16.81,UNCH,--,"52,468,229"
ESP,Espey Mfg. & Electronics Corp. Common Stock,$19.395,-0.495,-2.489%,"52,417,567"
BOLT,"Bolt Biotherapeutics, Inc. Common Stock",$1.39,-0.19,-12.025%,"52,348,641"
NTIP,"Network-1 Technologies, Inc. Common Stock",$2.19,-0.01,-0.455%,"52,325,171"
RSF,RiverNorth Capital and Income Fund Common Stock,$15.645,0.015,0.096%,"52,278,972"
NLS,"Nautilus, Inc. Common Stock",$1.64,0.07,4.459%,"52,205,241"
AWH,Aspira Women's Health Inc. Common Stock,$0.4189,-0.0314,-6.973%,"52,192,799"
LICN,Lichen China Limited Class A Ordinary Shares,$1.93,-0.01,-0.515%,"52,110,000"
RPID,"Rapid Micro Biosystems, Inc. Class A Common Stock",$1.24,-0.03,-2.362%,"52,072,913"
IMNM,"Immunome, Inc. Common Stock",$4.29,-0.05,-1.152%,"52,032,736"
RGS,Regis Corporation Common Stock,$1.14,-0.05,-4.202%,"51,943,727"
CGTX,"Cognition Therapeutics, Inc. Common Stock",$1.79,-0.05,-2.717%,"51,891,153"
HUGE,FSD Pharma Inc. Class B Subordinate Voting Shares,$1.35,-0.09,-6.25%,"51,849,617"
USEG,U.S. Energy Corp. Common Stock (DE),$2.07,-0.04,-1.896%,"51,799,291"
BDL,"Flanigan's Enterprises, Inc. Common Stock",$27.83,0.3099,1.126%,"51,726,146"
TATT,TAT Technologies Ltd. Ordinary Shares,$5.82,0.04,0.692%,"51,719,698"
ADOC,Edoc Acquisition Corp. Class A Ordinary Share,$10.7001,UNCH,--,"51,688,171"
APTO,"Aptose Biosciences, Inc. Common Shares",$0.5596,-0.0024,-0.427%,"51,648,133"
CCLD,"CareCloud, Inc. Common Stock",$3.38,-0.21,-5.85%,"51,444,303"
INKA,KludeIn I Acquisition Corp. Class A Common Stock,$10.4295,-0.0105,-0.101%,"51,421,231"
IOBT,"IO Biotech, Inc. Common Stock",$2.60,0.08,3.175%,"51,280,674"
MOVE,Movano Inc. Common Stock,$1.34,-0.01,-0.741%,"51,268,653"
VANI,"Vivani Medical, Inc. Common Stock",$1.01,-0.08,-7.339%,"51,243,128"
CHCI,"Comstock Holding Companies, Inc. Class A Common Stock",$5.41,0.05,0.933%,"51,231,320"
MMMB,"MamaMancini's Holdings, Inc. Common Stock",$1.41,-0.30,-17.544%,"51,208,178"
TEDU,"Tarena International, Inc. American Depositary Shares",$4.61,-0.02,-0.432%,"51,020,345"
LFMD,"LifeMD, Inc. Common Stock",$1.62,-0.16,-8.989%,"50,948,571"
APT,"Alpha Pro Tech, Ltd. Common Stock",$4.07,-0.08,-1.928%,"50,935,871"
ONCT,"Oncternal Therapeutics, Inc. Common Stock",$0.8861,-0.005,-0.561%,"50,919,076"
BREZ,Breeze Holdings Acquisition Corp. Common Stock,$10.54,-0.02,-0.189%,"50,910,266"
NDP,"Tortoise Energy Independence Fund, Inc. Common Stock",$28.93,-0.38,-1.296%,"50,734,483"
FLGC,Flora Growth Corp. Common Stock,$0.38,UNCH,--,"50,694,060"
OWLT,"Owlet, Inc. Class A Common Stock",$0.441,-0.0489,-9.982%,"50,649,930"
ENLV,Enlivex Therapeutics Ltd. Ordinary Shares,$3.76,-0.07,-1.828%,"50,623,779"
CADL,"Candel Therapeutics, Inc. Common Stock",$1.75,-0.25,-12.50%,"50,564,577"
TCBS,"Texas Community Bancshares, Inc. Common Stock",$15.3122,0.0422,0.276%,"50,481,919"
AP,Ampco-Pittsburgh Corporation Common Stock,$2.60,-0.02,-0.763%,"50,449,149"
NM,Navios Maritime Holdings Inc. Common Stock,$2.21,-0.39,-15.00%,"50,358,055"
FATH,Fathom Digital Manufacturing Corporation Class A Common Stock,$0.7677,-0.3823,-33.243%,"50,307,191"
WATT,Energous Corporation Common Stock,$0.6437,-0.0301,-4.467%,"50,262,248"
ALZN,"Alzamend Neuro, Inc. Common Stock",$0.5207,-0.0163,-3.035%,"50,209,864"
ZEV,"Lightning eMotors, Inc Common Stock",$0.5581,-0.0181,-3.141%,"50,141,455"
HOFV,Hall of Fame Resort & Entertainment Company Common Stock,$9.05,-0.57,-5.925%,"49,900,496"
AZ,A2Z Smart Technologies Corp. Common Shares,$1.61,-0.015,-0.923%,"49,821,968"
BTMD,Biote Corp. Class A Common Stock,$4.58,-0.08,-1.717%,"49,740,151"
FSEA,"First Seacoast Bancorp, Inc. Common Stock",$9.79,-0.15,-1.509%,"49,708,647"
ICCH,"ICC Holdings, Inc. Common Stock",$15.7475,UNCH,--,"49,685,536"
DRTT,DIRTT Environmental Solutions Ltd. Common Shares,$0.51,-0.0354,-6.491%,"49,665,019"
SCYX,"SCYNEXIS, Inc. Common Stock",$1.52,-0.12,-7.317%,"49,638,628"
ICD,"Independence Contract Drilling, Inc. Common Stock",$3.64,-0.42,-10.345%,"49,565,898"
